PRI Local bodies of Maharashtra (State Code: 27) State,,,,,,,
S.No.,Localbody Type Code,Localbody Type Name,Localbody Code,Localbody Version,Localbody Name (In English),Localbody Name (In Local),Parent Localbody Code
20899,3,Village Panchayat,172021,1,Rajedahegaon,राजेदहेगाव,4690
20900,3,Village Panchayat,188274,1,Rajeevali,राजिवली,4903
20901,3,Village Panchayat,168114,1,Rajegaon,राजेगाव,4640
20902,3,Village Panchayat,171602,1,Rajegaon,राजेगाव,4684
20903,3,Village Panchayat,171690,4,Rajegaon,राजेगांव,4685
20904,3,Village Panchayat,172022,1,Rajegaon,राजेगाव,4690
20905,3,Village Panchayat,172163,1,Rajegaon,राजेगाव,4692
20906,3,Village Panchayat,173328,1,Rajegaon,राजेगाव,4709
20907,3,Village Panchayat,175458,1,Rajegaon,रजेगाव,4744
20908,3,Village Panchayat,177819,1,Rajegaon,राजेगांव,4772
20909,3,Village Panchayat,184154,1,Rajegaon,राजेगांव,4851
20910,3,Village Panchayat,184747,1,Rajegaon,राजेगाव,4858
20911,3,Village Panchayat,185677,2,Rajegaon,राजेगाव,4869
20912,3,Village Panchayat,167747,1,Rajewadi,राजेवाडी,4636
20913,3,Village Panchayat,171120,1,Rajewadi,रजेवडी ,4679
20914,3,Village Panchayat,171691,1,Rajewadi,राजेवाडी,4685
20915,3,Village Panchayat,183413,1,Rajewadi,राजेवाडी,4842
20916,3,Village Panchayat,185341,1,Rajewadi,राजेवाडी,4866
20917,3,Village Panchayat,186461,1,Rajewadi,राजेवाडी,4877
20918,3,Village Panchayat,186891,1,Rajewadi,राजेवाडी,4883
20919,3,Village Panchayat,188347,1,Rajewadi,राजेवाडी,4904
20920,3,Village Panchayat,189406,1,Rajewadi,राजेवाडी,4916
20921,3,Village Panchayat,177614,2,Rajewadi [Khop.],राजेवाडी खोप,4770
20922,3,Village Panchayat,177615,1,Rajewadi [She],राजेवाडी शे,4770
20923,3,Village Panchayat,173816,1,Rajgad,राजगड,4718
20924,3,Village Panchayat,181499,1,Rajgad,राजगड,4820
20925,3,Village Panchayat,305351,1,Rajgad,राजगड,4704
20926,3,Village Panchayat,245262,3,Rajgadnagar,राजगड नगर,4825
20927,3,Village Panchayat,181500,1,Rajgad Tanda,राजगड तांडा,4820
20928,3,Village Panchayat,193673,1,Rajgaon,राजगांव,4970
20929,3,Village Panchayat,175043,1,Rajgata Chak,राजगट्टा चक,4736
20930,3,Village Panchayat,185570,1,Rajghar,राजघर,4868
20931,3,Village Panchayat,178488,1,Rajgoli Budruk,राजगोळी बुद्रुक,4780
20932,3,Village Panchayat,178489,1,Rajgoli Khurd,राजगोळी खुद्रूक,4780
20933,3,Village Panchayat,175585,1,Rajguda,राजगुडा,4746
20934,3,Village Panchayat,186892,1,Rajivali,राजीवली,4883
20935,3,Village Panchayat,189295,1,Rajmachi,राजमाची,4915
20936,3,Village Panchayat,183239,1,Rajmane,राजमाणे,4840
20937,3,Village Panchayat,182131,1,Rajmohi M,राजमोही म,4828
20938,3,Village Panchayat,169652,1,Rajna,राजना,4660
20939,3,Village Panchayat,170413,1,Rajnajgaon Narhari,रांजनगाव नरहरी,4671
20940,3,Village Panchayat,169713,1,Rajna Purna,राजना पूर्णा,4661
20941,3,Village Panchayat,180283,1,Rajni,रजनी,4803
20942,3,Village Panchayat,180338,1,Rajola,राजोला,4804
20943,3,Village Panchayat,173817,1,Rajoli,राजोली,4718
20944,3,Village Panchayat,175044,1,Rajoli,राजोली,4736
20945,3,Village Panchayat,180339,2,Rajoli,राजोली,4804
20946,3,Village Panchayat,180411,1,Rajoli,राजोली,4805
20947,3,Village Panchayat,301222,1,Rajoli,राजोली,4742
20948,3,Village Panchayat,186000,1,Rajor,राजोर,4872
20949,3,Village Panchayat,177427,1,Rajora,राजोरा,4768
20950,3,Village Panchayat,194031,1,Rajpeth,राजपेठ,4975
20951,3,Village Panchayat,171485,1,Rajpimpri,राजपिंपरी,4683
20952,3,Village Panchayat,169961,1,Rajpur,राजपुर,4665
20953,3,Village Panchayat,185340,1,Rajpur,राजपुर,4866
20954,3,Village Panchayat,187059,1,Rajpuri,राजपुरी,4886
20955,3,Village Panchayat,189719,1,Rajpuri,राजपुरी,4919
20956,3,Village Panchayat,174749,1,Rajpur Patch,राजपूर पतच,4729
20957,3,Village Panchayat,167662,1,Rajur,राजुर,4635
20958,3,Village Panchayat,173091,1,Rajur,राजुर,4705
20959,3,Village Panchayat,176528,1,Rajur,राजूर,4757
20960,3,Village Panchayat,177728,1,Rajur,राजुर,4771
20961,3,Village Panchayat,191788,1,Rajur,राजुर,4943
20962,3,Village Panchayat,194102,1,Rajur,राजूर,4976
20963,3,Village Panchayat,194728,1,Rajur,राजूर,4984
20964,3,Village Panchayat,194893,1,Rajur,राजूर,4986
20965,3,Village Panchayat,169653,1,Rajura,राजुरा,4660
20966,3,Village Panchayat,169714,1,Rajura,राजुरा,4661
20967,3,Village Panchayat,176042,1,Rajura,राजोरा,4751
20968,3,Village Panchayat,177084,2,Rajura,राजुरा,4764
20969,3,Village Panchayat,185200,1,Rajura,राजुरा,4864
20970,3,Village Panchayat,193362,1,Rajura,राजूरा,4966
20971,3,Village Panchayat,170205,1,Rajura Bazar,राजुरा बझार,4669
20972,3,Village Panchayat,181849,1,Rajura (Bk),राजूरा बु,4824
20973,3,Village Panchayat,169252,1,Rajura Ghate,राजुरा घाटे,4653
20974,3,Village Panchayat,181850,1,Rajura (Kh),राजूरा बु,4824
20975,3,Village Panchayat,169251,1,Rajura Sarode,राजुरा सरोडे,4653
20976,3,Village Panchayat,181851,2,Rajura Tanda,राजूरा तांडा,4824
20977,3,Village Panchayat,183414,1,Rajur Bahula,राजुर बहुला,4842
20978,3,Village Panchayat,167748,1,Rajuri,राजुरी,4636
20979,3,Village Panchayat,168399,1,Rajuri,राजुरी,4643
20980,3,Village Panchayat,184311,1,Rajuri,राजुरी,4853
20981,3,Village Panchayat,184396,1,Rajuri,राजुरी,4854
20982,3,Village Panchayat,186001,1,Rajuri,राजूरी,4872
20983,3,Village Panchayat,186462,1,Rajuri,राजूरी,4877
20984,3,Village Panchayat,190132,2,Rajuri,राजुरी,4922
20985,3,Village Panchayat,191201,1,Rajuri,RAJURI,4935
20986,3,Village Panchayat,191677,1,Rajuri,राजूरी,4941
20987,3,Village Panchayat,171327,1,"Rajuri ""Bk""",राजुरी,4681
20988,3,Village Panchayat,177165,1,Rajuri Bk,राजुरी बुर्द्र,4765
20989,3,Village Panchayat,171326,1,Rajuri Ghodka,राजुरी घोडका,4681
20990,3,Village Panchayat,170026,2,Rajurwadi,रजुरवडी,4666
20991,3,Village Panchayat,194032,1,Rajurwadi,राजूरवाडी,4975
20992,3,Village Panchayat,189789,1,Rajvadi,राजवडी,4920
20993,3,Village Panchayat,187833,2,Rajvel,रजवेल,4898
20994,3,Village Panchayat,182580,1,Rajvihair,राजविहीर,4833
20995,3,Village Panchayat,177252,1,Rajwad,राजवड,4766
20996,3,Village Panchayat,175924,1,Rajwadi,राजवाडी,4750
20997,3,Village Panchayat,181187,1,Rajwadi,राजवाडी,4817
20998,3,Village Panchayat,185201,1,Rajwadi,राजवाडी,4864
20999,3,Village Panchayat,188052,1,Rajwadi,राजवाडी,4901
21000,3,Village Panchayat,188273,1,Rajwadi,राजवाडी,4903
21001,3,Village Panchayat,175586,1,Raka,राका,4746
21002,3,Village Panchayat,182268,2,Rakaswade,राकसवाडे,4830
21003,3,Village Panchayat,186463,1,Rakh,राख,4877
21004,3,Village Panchayat,184492,1,Rakhel,राखेल,4855
21005,3,Village Panchayat,167829,1,Rakshaaswadi Budruk,राक्षसवाडी बुद्रुक,4637
21006,3,Village Panchayat,167830,1,Rakshaaswadi Khurd,राक्षसवाडी खुर्द,4637
21007,3,Village Panchayat,171486,2,Rakshasbhuvan,राक्षसभुवन,4683
21008,3,Village Panchayat,171903,2,Rakshasbhuwan,राक्षसभुवन,4688
21009,3,Village Panchayat,171121,1,Rakshaswadi,राक्षसवाडी ,4679
21010,3,Village Panchayat,186147,1,Rakshewadi,राक्षेवाडी,4873
21011,3,Village Panchayat,168699,1,Rakshi,रक्षी,4646
21012,3,Village Panchayat,178946,1,Rakshi,राक्षी,4785
21013,3,Village Panchayat,190316,1,Rakusalewadi,राकुसलेवाडी,4923
21014,3,Village Panchayat,186002,1,Ralegan,राळेगण,4872
21015,3,Village Panchayat,168224,2,Ralegan Siddhi,रालेगन सिध्दी,4641
21016,3,Village Panchayat,168225,4,Ralegan Therpal,रालेगाव थेरेपळ,4641
21017,3,Village Panchayat,168000,1,Ralegaon,रालेगाव,4639
21018,3,Village Panchayat,174146,2,Ralegaon,राळेगाव,4724
21019,3,Village Panchayat,191088,1,Raleras,राळेरास,4934
21020,3,Village Panchayat,191723,1,Raleras,राळेरास,4942
21021,3,Village Panchayat,171904,2,Ralesangavi,राळेसांगवी,4688
21022,3,Village Panchayat,184010,1,Ralesawangvi,राळेसांगवी,4849
21023,3,Village Panchayat,179287,1,Ralga,रालगा,4789
21024,3,Village Panchayat,169607,1,Rama,रामा,4659
21025,3,Village Panchayat,180472,1,Rama,रामा,4806
21026,3,Village Panchayat,174073,1,Ramala,रामाळा,4723
21027,3,Village Panchayat,174870,1,Ramala,रामाळा,4732
21028,3,Village Panchayat,193963,1,Ramanagar,रामानगर,4974
21029,3,Village Panchayat,181366,2,Rama Naik Tanda,राम नाईक तांडा,4819
21030,3,Village Panchayat,188744,1,Ramanandnagar,रामानंदनगर,4910
21031,3,Village Panchayat,175173,1,Ramanjapur (Vl),रामन्जापूर वल,4740
21032,3,Village Panchayat,179046,1,Ramanwadi,रामनवाडी,4786
21033,3,Village Panchayat,184874,2,Ramapur,रामपूर,4860
21034,3,Village Panchayat,169441,1,Ramapur Belaj,रामापुर  बेलज,4656
21035,3,Village Panchayat,169442,1,Ramapur Bk.,रामापुर बु,4656
21036,3,Village Panchayat,177822,1,Ramasgaon,रामसगांव,4772
21037,3,Village Panchayat,175234,1,Ramatola,रामाटोला,4741
21038,3,Village Panchayat,169253,1,Rambhapur,रामभपुर,4653
21039,3,Village Panchayat,176911,1,Ramdeowadi,रामदेववाडी,4762
21040,3,Village Panchayat,168115,1,Ramdoh,रमडोह,4640
21041,3,Village Panchayat,179397,1,Ramegaon,रामेगाव,4790
21042,3,Village Panchayat,179669,1,Ramegaon,रामेगाव,4794
21043,3,Village Panchayat,189123,2,Rameghar,रोमेघर,4919
21044,3,Village Panchayat,175174,1,Rameshgudam,रमेशगुदाम,4740
21045,3,Village Panchayat,182840,1,Rameshvar,रामेश्वर,4836
21046,3,Village Panchayat,175800,1,Rameshwar,रामेश्वर,4749
21047,3,Village Panchayat,176146,1,Rameshwar,रामेश्वर,4752
21048,3,Village Panchayat,177166,1,Rameshwar,ऱामेश्वर,4765
21049,3,Village Panchayat,179670,1,Rameshwar,रामेश्वर,4794
21050,3,Village Panchayat,184011,1,Rameshwar,रामेश्वर,4849
21051,3,Village Panchayat,190511,1,Rameshwar,रामेश्वर,4925
21052,3,Village Panchayat,176392,1,Rameshwar Bk,रामेश्वर बू,4754
21053,3,Village Panchayat,176393,1,Rameshwar Kh,रामेश्वर खू,4754
21054,3,Village Panchayat,171603,1,Rameshwarwadi,रामेश्वरवाडी,4684
21055,3,Village Panchayat,184810,1,Rametakali,रामेटाकळी,4859
21056,3,Village Panchayat,175118,1,Ramgad,रामगड,4738
21057,3,Village Panchayat,190737,6,Ramgad,रामगड,4929
21058,3,Village Panchayat,193447,1,Ramgad,रामगड,4967
21059,3,Village Panchayat,168941,1,Ramgaon,रामगाव,4649
21060,3,Village Panchayat,169829,1,Ramgaon,रामगाव,4663
21061,3,Village Panchayat,306230,1,Ramgaon,रामगाव,4974
21062,3,Village Panchayat,193909,1,Ramgaon Haru,रामगांव हारु,4973
21063,3,Village Panchayat,193910,1,Ramgaon (Rame),रामगांव (रामे),4973
21064,3,Village Panchayat,177527,1,Ramgavan Bk.,रामगवान बु,4769
21065,3,Village Panchayat,191591,1,Ramhingani,रामहिगणी,4939
21066,3,Village Panchayat,174276,1,Rami,रामी,4725
21067,3,Village Panchayat,174562,1,Rami,रामी,4727
21068,3,Village Panchayat,190003,1,Ramishtewadi,रामिष्टेवाडी,4921
21069,3,Village Panchayat,179668,1,Ramjanpur,रमजाणपूर,4794
21070,3,Village Panchayat,177347,3,Ramjipur,रमजीपुर,4767
21071,3,Village Panchayat,182082,1,Ramkhadak,रामखडक,4827
21072,3,Village Panchayat,177611,1,Ramkheda Padali,रामखेडा पाडळी,4770
21073,3,Village Panchayat,190317,1,Ramkrishnanagar,रामकृष्णनगर,4923
21074,3,Village Panchayat,184012,1,Ramkund,रामकुंड,4849
21075,3,Village Panchayat,179776,1,Ramlingmudgad,रामलिंगमुदगड,4795
21076,3,Village Panchayat,236875,1,Rammurti,राममुर्ती,4774
21077,3,Village Panchayat,172826,1,Ramnagar,रामनगर,4701
21078,3,Village Panchayat,175301,1,Ramnagar,रामनगर,4742
21079,3,Village Panchayat,176617,1,Ramnagar,रामनगर,4758
21080,3,Village Panchayat,177996,1,Ramnagar,रामनगर,4774
21081,3,Village Panchayat,183705,4,Ramnagar,रामनगर,4845
21082,3,Village Panchayat,190318,2,Ramnagar,रामनगर,4923
21083,3,Village Panchayat,193281,1,Ramnagar,रामनगर,4965
21084,3,Village Panchayat,194822,1,Ramnagar,रामनगर,4985
21085,3,Village Panchayat,238130,2,Ramnagar,रामनगर,4672
21086,3,Village Panchayat,306095,1,Ramnagar,रामनगर,4981
21087,3,Village Panchayat,177528,1,Ramnagar (Ambadtanda),रामनगर (अंबडतांडा),4769
21088,3,Village Panchayat,193060,1,Ramnager,रामनगर,4962
21089,3,Village Panchayat,193140,1,Ramna (Yen),रमणा येन,4963
21090,3,Village Panchayat,189645,1,Ramoshiwadi,रामोशीवाडी,4918
21091,3,Village Panchayat,171692,1,Ram Pimpalgaon,रामपिंपळगांव,4685
21092,3,Village Panchayat,168469,1,Rampur,रामपुर,4644
21093,3,Village Panchayat,168847,1,Rampur,रामपुर ,4648
21094,3,Village Panchayat,173153,1,Rampur,रामपुर,4706
21095,3,Village Panchayat,177008,2,Rampur,रामपूर,4763
21096,3,Village Panchayat,181501,1,Rampur,रामपूर,4820
21097,3,Village Panchayat,182511,1,Rampur,रामपूर,4832
21098,3,Village Panchayat,187562,1,Rampur,रामपूर,4895
21099,3,Village Panchayat,188442,1,Rampur,रामपूर,4905
21100,3,Village Panchayat,188505,1,Rampur,रामपूर,4906
21101,3,Village Panchayat,190979,2,Rampur,रामपुर,4933
21102,3,Village Panchayat,191789,2,Rampur,रामपुर,4943
21103,3,Village Panchayat,192023,3,Rampur,रामपूर,4946
21104,3,Village Panchayat,192266,2,Rampur,रामपूर,4950
21105,3,Village Panchayat,194033,1,Rampur,रामपूर,4975
21106,3,Village Panchayat,236948,1,Rampur,रामपुर,4852
21107,3,Village Panchayat,237295,5,Rampur,रामपूर,4845
21108,3,Village Panchayat,245277,1,Rampur,रामपूर,4721
21109,3,Village Panchayat,261594,1,Rampur,रामपूर,4828
21110,3,Village Panchayat,261641,1,Rampur,रामपूर,4833
21111,3,Village Panchayat,306305,1,Rampur,रामपूर,4981
21112,3,Village Panchayat,303067,1,Rampura,रामपूरा,4677
21113,3,Village Panchayat,181027,2,Rampur (H),रामपुर (हो),4815
21114,3,Village Panchayat,171487,1,Rampuri,रामपुरी,4683
21115,3,Village Panchayat,172164,2,Rampuri,रामपुरी,4692
21116,3,Village Panchayat,173490,1,Rampuri,रामपुरी,4712
21117,3,Village Panchayat,175302,1,Rampuri,रामपुरी,4742
21118,3,Village Panchayat,180713,1,Rampuri,रामपुरी,4810
21119,3,Village Panchayat,184811,1,Rampuri Budruk,रामपुरी बुद्रुुक,4859
21120,3,Village Panchayat,185047,1,Rampuri Khurd,रामपिंपरी खुर्द,4862
21121,3,Village Panchayat,194470,1,Rampur Nagar,रामपूर नगर,4981
21122,3,Village Panchayat,276608,2,Rampur Tanda,Rampur Tanda,4793
21123,3,Village Panchayat,180952,1,Rampur Thadi,रामपूर थाडी,4814
21124,3,Village Panchayat,168400,1,Rampurwadi,रामपुरवाडी,4643
21125,3,Village Panchayat,170546,4,Rampurwadi,रामपुरवाडी,4672
21126,3,Village Panchayat,188576,1,Rampurwadi,रामपूरवाडी,4907
21127,3,Village Panchayat,303068,1,Ramrai,रामराई,4671
21128,3,Village Panchayat,186685,1,Ramraj,रामराज,4880
21129,3,Village Panchayat,181028,1,Ramtapur,रमतापुर,4815
21130,3,Village Panchayat,169254,1,Ramtek,रामटेक,4653
21131,3,Village Panchayat,180541,1,Ramthi,रामठी,4807
21132,3,Village Panchayat,194537,1,Ramthirtha,रामतिर्थ,4982
21133,3,Village Panchayat,182693,1,Ramtir,रामतीर,4834
21134,3,Village Panchayat,169830,1,Ramtirth,रामतीर्थ,4663
21135,3,Village Panchayat,179775,1,Ramtirth,रामतीर्थ,4795
21136,3,Village Panchayat,180953,1,Ramtirth,रामतीर्थ,4814
21137,3,Village Panchayat,181619,1,Ramtirth,रामतीर्थ,4821
21138,3,Village Panchayat,184493,1,Ramtirth,रामतीर्थ,4855
21139,3,Village Panchayat,178096,1,Ramtirtha,रामतिर्थ,4775
21140,3,Village Panchayat,176148,1,Ramwadi,रामवाडी,4752
21141,3,Village Panchayat,179484,1,Ramwadi,रामवाडी,4791
21142,3,Village Panchayat,179860,1,Ramwadi,रामवाडी,4796
21143,3,Village Panchayat,184312,1,Ramwadi,रामवाडी,4853
21144,3,Village Panchayat,189124,2,Ramwadi,रामवाडी,4914
21145,3,Village Panchayat,191202,2,Ramwadi,रामवाडी,4935
21146,3,Village Panchayat,179859,2,Ramwadi (Kh),रामवाडी खू,4796
21147,3,Village Panchayat,194823,2,Ramwakdi,रामवाकडी,4985
21148,3,Village Panchayat,236630,1,Ranad Khurd-Budruk,रांड खुर्द-बुद्रुक,4635
21149,3,Village Panchayat,189125,1,Ranageghar,रानगेघर,4914
21150,3,Village Panchayat,176394,3,Ranaiche Bk.,रानेईचे बु.,4754
21151,3,Village Panchayat,293879,1,Ranaiche Khurd,रणाईचे (खु.),4754
21152,3,Village Panchayat,172314,1,Ranala,रानाला,4694
21153,3,Village Panchayat,180206,1,Ranala,रनाळा,4802
21154,3,Village Panchayat,182269,1,Ranala,रनाळा,4830
21155,3,Village Panchayat,182270,1,Ranale K,रनाळे खु.,4830
21156,3,Village Panchayat,189790,1,Ranand,राणंद,4920
21157,3,Village Panchayat,172632,1,Ranantri,रानअंत्री,4698
21158,3,Village Panchayat,182581,1,Ranapur,राणापुर,4833
21159,3,Village Panchayat,186893,1,Ranavadi Kh.,रानवाडी खु.,4883
21160,3,Village Panchayat,187354,1,Ranavali,रानवली,4891
21161,3,Village Panchayat,261658,1,Ranavi,रानवी,4897
21162,3,Village Panchayat,190676,4,Ranbambuli,रानबांबुळी,4928
21163,3,Village Panchayat,173491,1,Ranbothali,रानबोथली,4712
21164,3,Village Panchayat,178721,1,Randevewadi,रंदेवेवाडी,4783
21165,3,Village Panchayat,168226,1,Randha,राणधा,4641
21166,3,Village Panchayat,191302,1,Randivewadi,रणदिवेवाडी,4936
21167,3,Village Panchayat,189646,1,Randullabad,रणदुल्लाबाद,4918
21168,3,Village Panchayat,168697,1,Ranegaon,राणेगाव,4646
21169,3,Village Panchayat,169372,1,Ranegaon,रनेगाव,4655
21170,3,Village Panchayat,172469,1,Ranera,रानेरा,4696
21171,3,Village Panchayat,178383,3,Ranewadi,रानेवादी,4779
21172,3,Village Panchayat,194729,1,Rangana,रानगांव,4984
21173,3,Village Panchayat,177348,1,Rangaon,रणगांव,4767
21174,3,Village Panchayat,188275,1,Rangav,रांगव,4903
21175,3,Village Panchayat,246113,2,Rangav,रानगाव,4954
21176,3,Village Panchayat,175175,1,Rangayyapalli,रंगाय्यापल्ली,4740
21177,3,Village Panchayat,174960,1,Rangi,रांगी,4734
21178,3,Village Panchayat,184098,1,Rangni,रांजणी,4850
21179,3,Village Panchayat,185872,1,Rangoan,रणगाव,4871
21180,3,Village Panchayat,178642,1,Rangoli,रांगोळी,4782
21181,3,Village Panchayat,169963,1,Rangubeli,रंगुबेली,4665
21182,3,Village Panchayat,193828,3,Raniamravati,राणी अमरावती,4972
21183,3,Village Panchayat,193759,1,Ranidhanora,राणीधानोरा,4971
21184,3,Village Panchayat,169964,1,Ranigaon,रनिगओन,4665
21185,3,Village Panchayat,169962,1,Ranipisa,राणीपिसा,4665
21186,3,Village Panchayat,182512,3,Ranipur,राणीपूर,4832
21187,3,Village Panchayat,182582,3,Ranipur,राणीपूर,4833
21188,3,Village Panchayat,184626,2,Ranisavargaon,राणीसावरगाव,4857
21189,3,Village Panchayat,169965,1,Rani Tamboli,राणी तांबोळी,4665
21190,3,Village Panchayat,177823,1,Raniunchegaon,राणउंचेगांव,4772
21191,3,Village Panchayat,178171,1,Rani Wahegaon,राणीवाहेगाव,4776
21192,3,Village Panchayat,170706,1,Ranjagaon Dandga,रांजणगाव दांडगा,4674
21193,3,Village Panchayat,175801,1,Ranjala,रांजाळा,4749
21194,3,Village Panchayat,175930,4,Ranjana,रांजना,4750
21195,3,Village Panchayat,174563,1,Ranjane,रंजाणे,4727
21196,3,Village Panchayat,186625,1,Ranjane,रांजणे,4879
21197,3,Village Panchayat,170771,1,Ranjangaon,रनजानगाव,4675
21198,3,Village Panchayat,174433,1,Ranjangaon,रांजणगाव,4726
21199,3,Village Panchayat,176618,1,Ranjangaon,रांजणगाव,4758
21200,3,Village Panchayat,177616,1,Ranjangaon,रांजनगाव,4770
21201,3,Village Panchayat,167906,1,Ranjangaon Deshmukh,रांजनगाव देशमुख,4638
21202,3,Village Panchayat,168116,1,Ranjangaon Devi,रंजनगाव देवी,4640
21203,3,Village Panchayat,186550,1,Ranjangaon Ganpati,रांजणगाव गणपती,4878
21204,3,Village Panchayat,168401,1,Ranjangaon Khurd,रांजणगाव खुर्द,4643
21205,3,Village Panchayat,170707,1,Ranjangaon Khuri,रांजणगाव खुरी,4674
21206,3,Village Panchayat,168227,1,Ranjangaon Mashid,रांजनगाव मशीद,4641
21207,3,Village Panchayat,186551,1,Ranjangaon Sandas,रांजणगाव सांडस,4878
21208,3,Village Panchayat,170415,1,Ranjangaon She.Pu,रांजनगाव शे.पु,4671
21209,3,Village Panchayat,170414,1,Ranjangon Pool,रांजनगाव पोळ,4671
21210,3,Village Panchayat,168001,1,Ranjani,रंजणी,4639
21211,3,Village Panchayat,168338,1,Ranjani,रंजणी,4642
21212,3,Village Panchayat,168698,1,Ranjani,रंजणी,4646
21213,3,Village Panchayat,171488,1,Ranjani,रांजणी,4683
21214,3,Village Panchayat,177824,1,Ranjani,राजंणी,4772
21215,3,Village Panchayat,185342,1,Ranjani,रांजणी,4866
21216,3,Village Panchayat,188577,1,Ranjani,रांजणी,4907
21217,3,Village Panchayat,189126,2,Ranjani,रांजणी,4914
21218,3,Village Panchayat,189791,1,Ranjani,रांजणी,4920
21219,3,Village Panchayat,177825,1,Ranjaniwadi,राजंणीवाडी,4772
21220,3,Village Panchayat,186686,1,Ranjankhar Dawali,रनजनखर डावली,4880
21221,3,Village Panchayat,168402,1,Ranjankhol,रंजाणखोल,4643
21222,3,Village Panchayat,305225,1,Ranjanoli,रांजणोली,4945
21223,3,Village Panchayat,188822,1,Ranjanwadi,रांजणवाडी,4911
21224,3,Village Panchayat,185571,1,Ranje,रांजे,4868
21225,3,Village Panchayat,171328,1,Ranjegaon,रँजेगाव,4681
21226,3,Village Panchayat,168597,1,Rankhambwadi,रांखांबवाडी,4645
21227,3,Village Panchayat,183349,1,Rankheda,रणखेडा,4841
21228,3,Village Panchayat,192024,2,Rankol Gr,रणकोळ,4946
21229,3,Village Panchayat,171489,1,Ranmala,रानमळा,4683
21230,3,Village Panchayat,174277,1,Ranmala,रानमळा,4725
21231,3,Village Panchayat,178097,1,Ranmala,रानमाळा,4775
21232,3,Village Panchayat,185343,1,Ranmala,रानमळा,4866
21233,3,Village Panchayat,186003,1,Ranmala,रानमला,4872
21234,3,Village Panchayat,186148,2,Ranmala,रानमळा,4873
21235,3,Village Panchayat,186464,1,Ranmala,रानमळा,4877
21236,3,Village Panchayat,191724,1,Ranmasale,रानमसले,4942
21237,3,Village Panchayat,173492,1,Ranmochan,रनमोचन,4712
21238,3,Village Panchayat,188152,1,Ranpat,रानपाट,4902
21239,3,Village Panchayat,187454,1,Ransai,रानसई,4894
21240,3,Village Panchayat,192025,2,Ranshet Gr.,रानशेत,4946
21241,3,Village Panchayat,189521,1,Ransingwadi,रणसिंगवाडी,4917
21242,3,Village Panchayat,181943,1,Ransugaon,रानसुगाव,4825
21243,3,Village Panchayat,173424,1,Rantalodhi,रानतळोधी,4711
21244,3,Village Panchayat,183608,1,Ranvihir,रानविहीर,4844
21245,3,Village Panchayat,192496,2,Ranvihir,Ranvihir,4952
21246,3,Village Panchayat,183512,5,Ranwad,रानवड,4843
21247,3,Village Panchayat,175119,1,Ranwahi,रानवाही,4738
21248,3,Village Panchayat,181188,1,Ranwangaon (Ta),रंवानगाव ट‍ी ए,4817
21249,3,Village Panchayat,191303,1,Ranzani,रांझणी,4936
21250,3,Village Panchayat,237378,1,Ranzani,रांझणी,4940
21251,3,Village Panchayat,184875,1,Raorajur,रावोराजूर,4860
21252,3,Village Panchayat,261754,1,Raoraspura,रावरासपुरा,4670
21253,3,Village Panchayat,261621,1,Rapapur,रापापूर,4833
21254,3,Village Panchayat,175459,2,Rapewada,रापेवाडा,4744
21255,3,Village Panchayat,179908,1,Rapka,रापका,4797
21256,3,Village Panchayat,194103,1,Rasa,रासा,4976
21257,3,Village Panchayat,194730,2,Rasa,रासा,4984
21258,3,Village Panchayat,187393,1,Rasal,रासळ,4892
21259,3,Village Panchayat,177349,1,Rasalpur,रसलपूर,4767
21260,3,Village Panchayat,183513,5,Rasalpur,रसलपूर,4843
21261,3,Village Panchayat,190004,1,Rasati,रासाटी,4921
21262,3,Village Panchayat,186149,1,Rase,रासे,4873
21263,3,Village Panchayat,169443,1,Rasegaon,रासेगाव,4656
21264,3,Village Panchayat,182955,1,Rasegaon,राशेगाव,4837
21265,3,Village Panchayat,183777,1,Rasha,राशा,4846
21266,3,Village Panchayat,167831,1,Rashin,राशिन,4637
21267,3,Village Panchayat,179047,1,Rashivade Budruk,राशिवडे बुद्रुक,4786
21268,3,Village Panchayat,179048,1,Rashiwade Khurd,राशिवडे खुर्द,4786
21269,3,Village Panchayat,182130,4,Rasingpur,रायसिंगपूर,4828
21270,3,Village Panchayat,168117,1,Rastapur,रस्तपुर,4640
21271,3,Village Panchayat,191089,1,Rastapur,रस्तापुर,4934
21272,3,Village Panchayat,171490,1,Rasulabad,रसुलाबाद,4683
21273,3,Village Panchayat,192747,1,Rasulabad,रसुलाबाद,4957
21274,3,Village Panchayat,169715,1,Rasullapur,रसूललपूर,4661
21275,3,Village Panchayat,172742,2,Rasulpur,रसुलपुर,4700
21276,3,Village Panchayat,173154,1,Rasulpur,रसुलपुर,4706
21277,3,Village Panchayat,170607,1,Rasulpura,रसुलपूरा,4673
21278,3,Village Panchayat,188701,1,Rasulwadi,रसुलवाडी,4909
21279,3,Village Panchayat,168002,1,Ratadgaon,राताडगाव,4639
21280,3,Village Panchayat,177253,1,Ratale,रताळे,4766
21281,3,Village Panchayat,173329,1,Ratali,राताळी,4709
21282,3,Village Panchayat,167749,1,Ratanapur,रतनापूर,4636
21283,3,Village Panchayat,184548,2,Ratanapur,रत्नापूर,4850
21284,3,Village Panchayat,167832,1,Ratanjan,रातंजन,4637
21285,3,Village Panchayat,191090,1,Ratanjan,रातंजन,4934
21286,3,Village Panchayat,261642,1,Ratanpada,रतन पाडा,4833
